id_ci,id_delito,id_vicf,id_tv,id_tpm,sexo,genero,pob,disc,fha_nac,edad,nacional,usuario_envio,fecha_envio
TOL/LER/03/MPI/134/00511/26/05,172,1,4,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
TOL/LER/03/MPI/134/00532/26/05,172,1,4,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
TOL/LER/03/MPI/134/00539/26/05,173,1,4,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
TOL/LER/03/MPI/134/00607/26/05,172,1,4,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
TOL/LER/03/MPI/172/00504/26/05,172,1,4,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
TOL/LER/03/MPI/172/00596/26/05,172,1,4,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
TOL/LER/03/MPI/172/00602/26/05,172,1,4,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
TOL/LER/03/MPI/184/00604/26/05,184,1,1,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
TOL/LER/03/MPI/203/00566/26/05,203,1,1,6,2,2,4,4,,999,73,MEXX25052300,2026-06-04
TOL/LER/03/MPI/400/00496/26/05,400,1,1,6,1,1,4,4,,14,73,MEXX25052300,2026-06-04
TOL/LER/03/MPI/400/00541/26/05,400,1,1,6,2,2,4,4,,47,73,MEXX25052300,2026-06-04
TOL/LER/03/MPI/400/00608/26/05,400,1,1,6,1,1,4,4,,57,73,MEXX25052300,2026-06-04
TOL/LER/03/MPI/443/00498/26/05,443,1,1,6,2,2,4,4,,20,73,MEXX25052300,2026-06-04
TOL/LER/03/MPI/443/00510/26/05,443,1,1,6,2,2,4,4,,48,73,MEXX25052300,2026-06-04
TOL/LER/03/MPI/443/00510/26/05,443,2,1,6,2,2,4,4,,52,73,MEXX25052300,2026-06-04
TOL/LER/03/MPI/443/00522/26/05,443,1,1,6,1,1,4,4,,24,73,MEXX25052300,2026-06-04
TOL/LER/03/MPI/443/00530/26/05,443,1,1,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
TOL/LER/03/MPI/443/00564/26/05,443,1,1,6,1,1,4,4,,60,73,MEXX25052300,2026-06-04
TOL/LER/03/MPI/443/00583/26/05,443,1,1,6,1,1,4,4,,34,73,MEXX25052300,2026-06-04
TOL/LER/03/MPI/443/00590/26/05,126,2,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
TOL/LER/03/MPI/443/00590/26/05,443,1,1,6,1,1,4,4,,21,73,MEXX25052300,2026-06-04
TOL/LER/03/MPI/443/00616/26/05,443,1,1,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
TOL/LER/03/MPI/514/00494/26/05,514,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
TOL/LER/03/MPI/514/00507/26/05,514,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
TOL/LER/03/MPI/514/00574/26/05,514,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
TOL/LER/03/MPI/514/00580/26/05,514,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
TOL/LER/03/MPI/514/00621/26/05,514,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
TOL/LER/03/MPI/514/00653/26/05,514,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
TOL/LER/03/MPI/619/00529/26/05,640,1,1,6,1,1,4,4,1992-03-08,34,73,MEXX25052300,2026-06-04
TOL/LER/03/MPI/636/00527/26/05,636,1,4,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
TOL/M3T/01/MPI/373/00008/26/05,373,1,1,6,1,1,4,4,,78,73,MEXX25052300,2026-06-04
TOL/M3T/01/MPI/395/00009/26/05,395,1,1,6,1,1,4,4,,18,73,MEXX25052300,2026-06-04
TOL/M4T/03/MPI/629/00006/26/05,629,1,1,6,1,1,4,4,,47,73,MEXX25052300,2026-06-04
TOL/M7T/00/MPI/009/00025/26/05,9,1,1,6,2,2,4,4,,37,73,MEXX25052300,2026-06-04
TOL/M7T/00/MPI/360/00022/26/05,184,1,1,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
TOL/M7T/00/MPI/360/00023/26/05,184,1,1,6,1,1,4,4,,57,73,MEXX25052300,2026-06-04
TOL/M7T/03/MPI/443/00024/26/05,443,1,1,6,1,1,4,4,,25,73,MEXX25052300,2026-06-04
TOL/MET/00/MPI/076/00773/26/05,76,1,1,6,2,2,4,4,,31,73,MEXX25052300,2026-06-04
TOL/MET/00/MPI/1054/00675/26/05,636,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
TOL/MET/00/MPI/1054/00698/26/05,636,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
TOL/MET/00/MPI/1054/00730/26/05,636,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
TOL/MET/00/MPI/1054/00739/26/05,636,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
TOL/MET/00/MPI/1054/00791/26/05,636,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
TOL/MET/00/MPI/134/00662/26/05,172,1,4,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
TOL/MET/00/MPI/134/00679/26/05,172,1,4,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
TOL/MET/00/MPI/134/00714/26/05,172,1,4,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
TOL/MET/00/MPI/134/00727/26/05,172,1,4,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
TOL/MET/00/MPI/134/00756/26/05,172,1,4,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
TOL/MET/00/MPI/134/00802/26/05,172,1,4,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
TOL/MET/00/MPI/184/00657/26/05,184,1,1,6,1,1,4,4,,68,73,MEXX25052300,2026-06-04
TOL/MET/00/MPI/184/00658/26/05,184,1,1,6,2,2,4,4,,67,73,MEXX25052300,2026-06-04
TOL/MET/00/MPI/184/00659/26/05,184,1,1,6,2,2,4,4,,66,73,MEXX25052300,2026-06-04
TOL/MET/00/MPI/184/00660/26/05,184,1,1,6,2,2,4,4,,67,73,MEXX25052300,2026-06-04
TOL/MET/00/MPI/184/00666/26/05,218,1,1,6,1,1,4,4,,35,73,MEXX25052300,2026-06-04
TOL/MET/00/MPI/204/00758/26/05,204,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
TOL/MET/00/MPI/218/00793/26/05,218,1,1,6,1,1,4,4,,35,73,MEXX25052300,2026-06-04
TOL/MET/00/MPI/395/00678/26/05,395,1,1,6,1,1,4,4,,78,73,MEXX25052300,2026-06-04
TOL/MET/00/MPI/443/00664/26/05,443,1,1,6,1,1,4,4,,49,73,MEXX25052300,2026-06-04
TOL/MET/00/MPI/443/00740/26/05,443,1,1,6,1,1,4,4,,26,73,MEXX25052300,2026-06-04
TOL/MET/00/MPI/443/00794/26/05,443,1,1,6,1,1,4,4,,34,73,MEXX25052300,2026-06-04
TOL/MET/00/MPI/514/00706/26/05,514,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
TOL/MET/00/MPI/599/00801/26/05,599,1,3,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
TOL/MET/00/MPI/636/00737/26/05,636,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
TOL/MET/01/MPI/046/00764/26/05,46,1,1,6,1,1,4,4,,40,73,MEXX25052300,2026-06-04
TOL/MET/01/MPI/067/00777/26/05,172,2,4,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
TOL/MET/01/MPI/067/00777/26/05,67,1,3,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
TOL/MET/01/MPI/076/00778/26/05,76,1,1,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
TOL/MET/01/MPI/1054/00733/26/05,636,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
TOL/MET/01/MPI/1054/00753/26/05,636,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
TOL/MET/01/MPI/126/00669/26/05,126,1,1,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
TOL/MET/01/MPI/126/00674/26/05,126,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
TOL/MET/01/MPI/126/00718/26/05,126,1,1,6,2,2,4,4,,999,73,MEXX25052300,2026-06-04
TOL/MET/01/MPI/134/00688/26/05,172,1,4,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
TOL/MET/01/MPI/134/00720/26/05,172,1,4,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
TOL/MET/01/MPI/134/00767/26/05,172,1,4,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
TOL/MET/01/MPI/360/00766/26/05,184,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
TOL/MET/01/MPI/395/00687/26/05,395,1,1,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
TOL/MET/01/MPI/400/00724/26/05,400,1,1,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
TOL/MET/01/MPI/400/00789/26/05,400,1,1,6,1,1,4,4,,20,73,MEXX25052300,2026-06-04
TOL/MET/01/MPI/443/00694/26/05,443,1,1,6,1,1,4,4,,22,73,MEXX25052300,2026-06-04
TOL/MET/01/MPI/610/00668/26/05,1049,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
TOL/MET/01/MPI/610/00705/26/05,636,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
TOL/MET/01/MPI/610/00780/26/05,629,1,1,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
TOL/MET/01/MPI/619/00703/26/05,636,1,1,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
TOL/MET/01/MPI/619/00736/26/05,636,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
TOL/MET/01/MPI/629/00749/26/05,629,1,1,6,2,2,4,4,,76,73,MEXX25052300,2026-06-04
TOL/MET/01/MPI/631/00711/26/05,631,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
TOL/MET/01/MPI/633/00781/26/05,633,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
TOL/MET/01/MPI/633/00787/26/05,633,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
TOL/MET/01/MPI/633/00788/26/05,633,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
TOL/MET/02/MPI/009/00782/26/05,9,1,1,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
TOL/MET/02/MPI/067/00716/26/05,67,1,3,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
TOL/MET/02/MPI/076/00682/26/05,76,1,1,6,1,1,4,4,,20,73,MEXX25052300,2026-06-04
TOL/MET/02/MPI/076/00704/26/05,76,1,1,6,2,2,4,4,,999,73,MEXX25052300,2026-06-04
TOL/MET/02/MPI/1054/00667/26/05,636,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
TOL/MET/02/MPI/1054/00685/26/05,636,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
TOL/MET/02/MPI/1054/00686/26/05,636,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
TOL/MET/02/MPI/1054/00692/26/05,636,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
TOL/MET/02/MPI/1054/00701/26/05,636,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
TOL/MET/02/MPI/1054/00732/26/05,636,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
TOL/MET/02/MPI/126/00683/26/05,126,1,1,6,2,2,4,4,,999,73,MEXX25052300,2026-06-04
TOL/MET/02/MPI/126/00762/26/05,126,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
TOL/MET/02/MPI/126/00776/26/05,126,1,1,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
TOL/MET/02/MPI/126/00799/26/05,126,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
TOL/MET/02/MPI/134/00744/26/05,172,1,4,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
TOL/MET/02/MPI/172/00743/26/05,172,1,4,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
TOL/MET/02/MPI/172/GNPFG/26/05,172,1,4,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
TOL/MET/02/MPI/184/00671/26/05,184,1,1,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
TOL/MET/02/MPI/184/00672/26/05,184,1,1,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
TOL/MET/02/MPI/184/00673/26/05,184,1,1,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
TOL/MET/02/MPI/184/00695/26/05,184,1,1,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
TOL/MET/02/MPI/184/00719/26/05,184,1,1,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
TOL/MET/02/MPI/184/00783/26/05,184,1,1,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
TOL/MET/02/MPI/184/00784/26/05,395,1,1,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
TOL/MET/02/MPI/184/00785/26/05,184,1,1,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
TOL/MET/02/MPI/184/00786/26/05,184,1,1,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
TOL/MET/02/MPI/204/00797/26/05,204,1,1,6,2,2,4,4,,999,73,MEXX25052300,2026-06-04
TOL/MET/02/MPI/387/00796/26/05,387,1,1,6,2,2,4,4,,999,73,MEXX25052300,2026-06-04
TOL/MET/02/MPI/395/00670/26/05,395,1,1,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
TOL/MET/02/MPI/400/00691/26/05,184,1,1,6,2,2,4,4,,999,73,MEXX25052300,2026-06-04
TOL/MET/02/MPI/443/00656/26/05,443,1,1,6,1,1,4,4,,18,73,MEXX25052300,2026-06-04
TOL/MET/02/MPI/443/00690/26/05,443,1,1,6,2,2,4,4,,27,73,MEXX25052300,2026-06-04
TOL/MET/02/MPI/443/00712/26/05,443,1,1,6,1,1,4,4,,25,73,MEXX25052300,2026-06-04
TOL/MET/02/MPI/443/00751/26/05,443,1,1,6,1,1,4,4,,40,73,MEXX25052300,2026-06-04
TOL/MET/02/MPI/443/00763/26/05,443,1,1,6,1,1,4,4,,35,73,MEXX25052300,2026-06-04
TOL/MET/02/MPI/443/00763/26/05,443,2,1,6,1,1,4,4,,22,73,MEXX25052300,2026-06-04
TOL/MET/02/MPI/443/00763/26/05,443,3,1,6,1,1,4,4,,21,73,MEXX25052300,2026-06-04
TOL/MET/02/MPI/443/00763/26/05,443,4,1,6,1,1,4,4,,33,73,MEXX25052300,2026-06-04
TOL/MET/02/MPI/514/00684/26/05,514,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
TOL/MET/02/MPI/514/00710/26/05,172,2,4,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
TOL/MET/02/MPI/514/00710/26/05,514,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
TOL/MET/02/MPI/514/00734/26/05,514,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
TOL/MET/02/MPI/514/00747/26/05,514,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
TOL/MET/02/MPI/514/00748/26/05,514,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
TOL/MET/02/MPI/604/00795/26/05,604,1,3,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
TOL/MET/02/MPI/610/00699/26/05,636,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
TOL/MET/02/MPI/610/00725/26/05,636,1,1,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
TOL/MET/02/MPI/610/00726/26/05,636,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
TOL/MET/02/MPI/610/00768/26/05,636,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
TOL/MET/02/MPI/610/00779/26/05,636,1,4,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
TOL/MET/02/MPI/617/00717/26/05,617,1,1,6,2,2,4,4,,51,73,MEXX25052300,2026-06-04
TOL/MET/02/MPI/617/00723/26/05,617,1,1,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
TOL/MET/02/MPI/629/00700/26/05,184,1,1,6,2,2,4,4,,45,73,MEXX25052300,2026-06-04
TOL/MET/02/MPI/629/00775/26/05,629,1,1,6,1,1,4,4,,39,73,MEXX25052300,2026-06-04
TOL/MET/03/MPI/067/00757/26/05,67,1,3,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
TOL/MET/03/MPI/076/00769/26/05,76,1,1,6,1,1,4,4,,50,73,MEXX25052300,2026-06-04
TOL/MET/03/MPI/1054/00729/26/05,636,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
TOL/MET/03/MPI/1054/00792/26/05,636,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
TOL/MET/03/MPI/1054/00803/26/05,636,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
TOL/MET/03/MPI/126/00728/26/05,126,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
TOL/MET/03/MPI/126/00800/26/05,126,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
TOL/MET/03/MPI/134/00676/26/05,172,1,4,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
TOL/MET/03/MPI/134/00697/26/05,172,1,4,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
TOL/MET/03/MPI/134/00755/26/05,172,1,4,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
TOL/MET/03/MPI/134/00772/26/05,172,1,4,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
TOL/MET/03/MPI/172/00790/26/05,172,1,4,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
TOL/MET/03/MPI/204/00721/26/05,204,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
TOL/MET/03/MPI/443/00665/26/05,443,1,1,6,1,1,4,4,,14,73,MEXX25052300,2026-06-04
TOL/MET/03/MPI/443/00665/26/05,443,2,1,6,2,2,4,4,,13,73,MEXX25052300,2026-06-04
TOL/MET/03/MPI/443/00761/26/05,443,1,1,6,1,1,4,4,,48,73,MEXX25052300,2026-06-04
TOL/MET/03/MPI/514/00661/26/05,514,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
TOL/MET/03/MPI/610/00696/26/05,636,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
TOL/MET/03/MPI/610/00707/26/05,636,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
TOL/MET/03/MPI/610/00715/26/05,636,1,4,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
TOL/MET/03/MPI/610/00741/26/05,636,1,4,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
TOL/MET/03/MPI/610/00760/26/05,631,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
TOL/MET/03/MPI/617/00738/26/05,617,1,1,6,2,2,4,4,,48,73,MEXX25052300,2026-06-04
TOL/MTM/02/MPI/126/00041/26/05,126,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
TOL/MTM/02/MPI/126/00051/26/05,126,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
TOL/MTM/02/MPI/184/00040/26/05,184,1,1,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
TOL/MTM/02/MPI/184/00049/26/05,184,1,1,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
TOL/MTM/02/MPI/400/00048/26/05,400,1,1,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
TOL/MTM/02/MPI/443/00044/26/05,443,1,1,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
TOL/MTM/02/MPI/443/00046/26/05,126,2,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
TOL/MTM/02/MPI/443/00046/26/05,443,1,1,6,1,1,4,4,,22,73,MEXX25052300,2026-06-04
TOL/MTM/02/MPI/443/00053/26/05,443,1,1,6,1,1,4,4,,69,73,MEXX25052300,2026-06-04
TOL/MTM/02/MPI/443/00053/26/05,443,2,1,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
TOL/MTM/02/MPI/443/00053/26/05,443,3,1,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
TOL/MTM/02/MPI/443/00053/26/05,443,4,1,6,2,2,4,4,,999,73,MEXX25052300,2026-06-04
TOL/MTM/02/MPI/625/00043/26/05,625,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
TOL/MTM/02/MPI/625/00045/26/05,625,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
TOL/MTM/02/MPI/625/00047/26/05,625,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
TOL/MTM/02/MPI/625/00050/26/05,625,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
TOL/MTM/02/MPI/631/00052/26/05,631,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
TOL/MTR/00/MPI/443/00039/26/05,443,1,1,6,1,1,4,4,,33,73,MEXX25052300,2026-06-04
TOL/MTR/03/MPI/126/00037/26/05,126,1,1,6,2,2,4,4,,999,73,MEXX25052300,2026-06-04
TOL/MTT/01/MPI/1049/00057/26/05,1049,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
TOL/MTT/01/MPI/126/00054/26/05,126,1,1,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
TOL/MTT/01/MPI/126/00055/26/05,126,1,1,6,2,2,4,4,,999,73,MEXX25052300,2026-06-04
TOL/MTT/01/MPI/126/00061/26/05,126,1,1,6,2,2,4,4,,999,73,MEXX25052300,2026-06-04
TOL/MTT/01/MPI/126/00063/26/05,126,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
TOL/MTT/01/MPI/184/00068/26/05,624,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
TOL/MTT/01/MPI/443/00058/26/05,443,1,1,6,2,2,4,4,,60,73,MEXX25052300,2026-06-04
TOL/MTT/01/MPI/443/00066/26/05,443,1,1,6,1,1,4,4,,30,73,MEXX25052300,2026-06-04
TOL/MTT/01/MPI/538/00060/26/05,538,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
TOL/MTT/01/MPI/538/00062/26/05,538,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
TOL/MTT/01/MPI/538/00065/26/05,538,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
TOL/MTT/01/MPI/625/00056/26/05,625,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
TOL/MTT/01/MPI/625/00059/26/05,625,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
TOL/MTT/01/MPI/625/00067/26/05,625,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
TOL/TEN/00/MPI/067/00700/26/05,67,1,3,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
TOL/TEN/00/MPI/076/00787/26/05,76,1,1,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
TOL/TEN/00/MPI/134/00702/26/05,172,1,4,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
TOL/TEN/00/MPI/134/00748/26/05,172,1,4,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
TOL/TEN/00/MPI/134/00778/26/05,172,1,4,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
TOL/TEN/00/MPI/134/00780/26/05,172,1,4,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
TOL/TEN/00/MPI/184/00632/26/05,184,1,1,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
TOL/TEN/00/MPI/184/00646/26/05,395,1,3,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
TOL/TEN/00/MPI/184/00648/26/05,395,1,3,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
TOL/TEN/00/MPI/184/00650/26/05,842,1,1,6,2,2,4,4,,27,73,MEXX25052300,2026-06-04
TOL/TEN/00/MPI/184/00696/26/05,395,1,3,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
TOL/TEN/00/MPI/184/00697/26/05,184,1,1,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
TOL/TEN/00/MPI/184/00699/26/05,184,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
TOL/TEN/00/MPI/184/00701/26/05,184,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
TOL/TEN/00/MPI/360/00727/26/05,1520,1,4,6,2,2,4,4,,31,73,MEXX25052300,2026-06-04
TOL/TEN/00/MPI/443/00781/26/05,443,1,1,6,2,2,4,4,,26,73,MEXX25052300,2026-06-04
TOL/TEN/00/MPI/610/00763/26/05,636,1,1,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
TOL/TEN/00/MPI/619/00633/26/05,126,2,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
TOL/TEN/00/MPI/619/00633/26/05,633,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
TOL/TEN/00/MPI/619/00691/26/05,1051,1,1,6,2,2,4,4,,40,73,MEXX25052300,2026-06-04
TOL/TEN/00/MPI/629/00682/26/05,184,1,1,6,2,2,4,4,,61,73,MEXX25052300,2026-06-04
TOL/TEN/00/MPI/633/00786/26/05,636,1,4,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
TOL/TEN/01/MPI/046/00705/26/05,46,1,1,6,1,1,4,4,,42,73,MEXX25052300,2026-06-04
TOL/TEN/01/MPI/1051/00752/26/05,1051,1,1,6,2,2,4,4,,34,73,MEXX25052300,2026-06-04
TOL/TEN/01/MPI/134/00703/26/05,172,1,4,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
TOL/TEN/01/MPI/134/00704/26/05,172,1,4,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
TOL/TEN/01/MPI/134/00712/26/05,172,1,4,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
TOL/TEN/01/MPI/134/00730/26/05,172,1,4,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
TOL/TEN/01/MPI/134/00731/26/05,172,1,4,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
TOL/TEN/01/MPI/134/00742/26/05,172,1,4,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
TOL/TEN/01/MPI/134/00767/26/05,172,1,4,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
TOL/TEN/01/MPI/184/00634/26/05,184,1,1,6,2,2,4,4,,87,73,MEXX25052300,2026-06-04
TOL/TEN/01/MPI/184/00661/26/05,184,1,1,6,2,2,4,4,,999,73,MEXX25052300,2026-06-04
TOL/TEN/01/MPI/184/00662/26/05,184,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
TOL/TEN/01/MPI/184/00663/26/05,184,1,1,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
TOL/TEN/01/MPI/184/00665/26/05,184,1,4,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
TOL/TEN/01/MPI/184/00667/26/05,184,1,1,6,1,1,4,4,,999,73,MEXX25052300,2026-06-04
TOL/TEN/01/MPI/184/00669/26/05,184,1,1,6,3,3,4,4,,999,73,MEXX25052300,2026-06-04
